RK,PLAYER,POS,TEAM,AST,TOTAL,COMB,SACK,YDSL,PD,INT,YDS,LONG,TD,FF,REC,TD,YEAR
NA,Husain Abdullah, DB,MIN,5,44,49,1.0,8,5,1,32,32,0,0,0,0,2011
NA,
NA,Asher Allen, CB,MIN,4,45,49,0.0,0,3,1,3,3,0,0,0,0,2011
NA,Linval Joseph, DT,NYG,15,34,49,2.0,15,4,0,0,0,0,0,0,0,2011
NA,Muhammad Wilkerson, DE,NYJ,14,35,49,3.0,24,2,0,0,0,0,1,0,0,2011
234,Sheldon Brown, CB,CLE,10,38,48,0.0,0,12,2,0,0,0,1,1,0,2011
NA,Jim Leonhard, FS,NYJ,10,38,48,0.0,0,6,1,0,0,0,1,1,0,2011
NA,Brett Keisel, DE,PIT,15,33,48,3.0,23,6,0,0,0,0,2,1,0,2011
NA,LaRon Landry, FS,WSH,13,35,48,1.5,12,0,0,0,0,0,1,1,0,2011
NA,Russell Allen, LB,JAX,17,31,48,0.5,4,2,1,3,3,0,2,0,0,2011
239,Spencer Johnson, DT,BUF,17,30,47,2.0,21,1,0,0,0,0,1,1,1,2011
NA,Geno Atkins, DT,CIN,21,26,47,7.5,38,2,0,0,0,0,2,2,1,2011
,
241,Jon McGraw, S,KC,16,31,47,1.0,13,6,3,4,4,0,1,0,0,2011
NA,Gary Guyton, LB,NE,21,26,47,0.0,0,1,1,17,17,0,0,0,0,2011
NA,Brandon Spikes, LB,NE,15,32,47,0.0,0,1,0,0,0,0,0,0,0,2011
NA,Patrick Robinson, CB,NO,9,38,47,0.0,0,15,4,31,25,0,0,0,0,2011
NA,Chris Canty, DL,NYG,16,31,47,4.0,20,1,0,0,0,0,0,0,0,2011
NA,Larry Foote, LB,PIT,17,30,47,1.5,12,1,0,0,0,0,0,0,0,2011
NA,Vaughn Martin, DL,LAC,20,27,47,1.0,1,0,0,0,0,0,0,0,0,2011
NA,Connor Barwin, LB,HOU,13,34,47,11.5,79,7,0,0,0,0,1,0,0,2011
249,Aaron Curry, LB,OAK/SEA,14,32,46,0.0,0,3,0,0,0,0,0,2,1,2011
NA,Clark Haggans, LB,ARI,16,30,46,3.0,19,2,0,0,0,0,1,1,0,2011
NA,
NA,Aaron Curry, LB,OAK/SEA,14,32,46,0.0,0,3,0,0,0,0,0,2,1,2011
NA,Drew Coleman, DB,JAX,14,32,46,2.0,9,9,2,5,8,0,4,0,0,2011
253,Sam Shields, CB,GB,3,42,45,0.0,0,12,4,68,60,0,1,0,0,2011
NA,Brandon Carr, CB,KC,6,39,45,0.0,0,15,4,17,14,0,0,0,0,2011
NA,Antonio Cromartie, DB,NYJ,9,36,45,0.0,0,12,4,105,42,0,1,0,0,2011
NA,Chris Gamble, CB,CAR,8,37,45,0.0,0,12,3,43,24,0,0,0,0,2011
NA,Jason Allen, DB,HOU,4,41,45,0.0,0,11,4,34,34,0,0,0,0,2011
NA,Brooks Reed, DE,HOU,14,31,45,6.0,36,3,0,0,0,0,0,2,0,2011
259,D.J. Moore, CB,CHI,13,31,44,0.0,0,8,4,31,20,1,0,0,0,2011
NA,Frostee Rucker, DT,CIN,12,32,44,4.0,24,2,0,0,0,0,0,0,0,2011
NA,
NA,Bradie James, LB,DAL,15,29,44,0.0,0,1,0,0,0,0,1,1,0,2011
NA,Brian Robison, DE,MIN,17,27,44,8.0,58,1,0,0,0,0,3,2,0,2011
NA,Trent Cole, LB,PHI,3,41,44,11.0,81,1,0,0,0,0,1,0,0,2011
NA,Ike Taylor, CB,PIT,10,34,44,0.0,0,14,2,29,29,0,0,0,0,2011
NA,Johnathan Joseph, CB,HOU,4,40,44,0.0,0,15,4,40,29,0,1,0,0,2011
266,Marcell Dareus, DT,BUF,11,32,43,5.5,33,2,0,0,0,0,0,1,0,2011
NA,Marcus Thomas, DT,DEN,14,29,43,0.0,0,1,0,0,0,0,0,0,0,2011
NA,Brodrick Bunkley, DT,DEN,10,33,43,0.0,0,0,0,0,0,0,0,0,0,2011
NA,D.J. Smith, LB,GB,11,32,43,0.0,0,1,1,11,11,0,0,0,0,2011
NA,Robert Mathis, LB,IND,14,29,43,9.5,72,1,0,0,0,0,3,3,0,2011
NA,
NA,Lito Sheppard, CB,OAK,3,40,43,1.0,3,4,0,0,0,0,0,0,0,2011
NA,Josh Gordy, S,LAR,10,33,43,0.0,0,5,3,37,30,0,0,0,0,2011
NA,Will Allen, DB,MIA,4,39,43,0.0,0,3,0,0,0,0,0,0,0,2011
NA,Vontae Davis, CB,MIA,4,39,43,1.0,7,9,4,60,28,0,0,0,0,2011
NA,Jonathan Casillas, LB,NO,13,30,43,3.0,25,2,0,0,0,0,0,0,0,2011
NA,Carlos Rogers, CB,SF,3,40,43,0.0,0,18,6,106,31,1,0,0,0,2011
NA,Cory Redding, DE,BAL,14,29,43,4.5,25,2,0,0,0,0,0,1,0,2011
278,Michael Johnson, DE,CIN,15,27,42,6.0,40,5,1,0,0,0,1,1,0,2011
NA,Elvis Dumervil, LB,DEN,11,31,42,9.5,63,1,0,0,0,0,0,1,0,2011
NA,Cameron Wake, DE,MIA,5,37,42,8.5,48,3,0,0,0,0,0,0,0,2011
,
281,Dante Hughes, DB,LAC,10,32,42,0.0,0,3,0,0,0,0,0,1,0,2011
NA,Adrian Clayborn, DE,TB,13,29,42,7.5,44,0,0,0,0,0,3,0,0,2011
NA,Kareem Jackson, CB,HOU,5,37,42,0.0,0,6,1,0,0,0,1,0,0,2011
284,James Sanders, DB,ATL,11,30,41,0.0,0,3,0,0,0,0,0,1,0,2011
NA,Chris Kelsay, DE,BUF,16,25,41,5.0,48,2,0,0,0,0,2,0,0,2011
NA,Tommy Kelly, DE,OAK,14,27,41,7.5,34,5,1,1,1,0,2,1,0,2011
NA,Kyle Wilson, CB,NYJ,6,35,41,0.0,0,6,2,13,10,0,0,0,0,2011
NA,Michael Adams, DB,ARI,5,36,41,0.0,0,2,0,0,0,0,2,0,0,2011
NA,Antwan Barnes, LB,LAC,7,34,41,11.0,64,1,0,0,0,0,2,0,0,2011
NA,Stephen Bowen, DE,WSH,20,21,41,6.0,37,1,0,0,0,0,0,1,0,2011
NA,291,Antoine Winfield, CB,MIN,6,34,40,1.0,6,1,1,3,3,0,1,0,2011
0,
NA,Nnamdi Asomugha, CB,PHI,5,35,40,0.0,0,5,3,10,6,0,0,0,0,2011
NA,Cullen Jenkins, DL,PHI,8,32,40,5.5,27,0,0,0,0,0,0,1,0,2011
NA,Jason Babin, LB,PHI,5,35,40,18.0,107,1,0,0,0,0,3,0,0,2011
NA,Akeem Jordan, LB,PHI,8,32,40,0.0,0,0,0,0,0,0,0,0,0,2011
NA,Sam Acho, LB,ARI,5,35,40,7.0,50,2,0,0,0,0,4,1,0,2011
NA,Na'il Diggs, LB,LAC,6,34,40,0.0,0,1,0,0,0,0,0,0,0,2011
NA,Tarell Brown, CB,SF,4,36,40,0.0,0,15,4,15,11,0,0,0,0,2011
NA,Charles L. Johnson, DE,CAR,10,30,40,9.0,62,4,0,0,0,0,1,0,0,2011
NA,Tyson Alualu, DE,JAX,19,21,40,2.5,9,1,0,0,0,0,1,1,0,2011
NA,301,Leodis McKelvin, CB,BUF,8,31,39,0.0,0,8,1,21,21,0,0,2,2011
0,
NA,T.J. Ward, S,CLE,11,28,39,1.0,7,3,0,0,0,0,1,0,0,2011
NA,Champ Bailey, CB,DEN,4,35,39,0.0,0,10,2,0,0,0,1,0,0,2011
NA,Robert Ayers, DE,DEN,14,25,39,3.0,12,3,0,0,0,0,1,1,0,2011
NA,Kelly Gregg, DT,KC,15,24,39,1.0,10,1,0,0,0,0,0,0,0,2011
NA,Donald Strickland, CB,NYJ,5,34,39,1.0,7,4,0,0,0,0,0,0,0,2011
NA,LaMarr Woodley, LB,PIT,13,26,39,9.0,69,2,1,1,1,0,0,0,0,2011
NA,Ray McDonald, DE,SF,10,29,39,5.5,36,2,0,0,0,0,2,1,0,2011
NA,Larry Grant, LB,SF,9,30,39,2.0,8,5,0,0,0,0,1,0,0,2011
NA,Michael Bennett, DE,TB,4,35,39,4.0,25,0,0,0,0,0,1,2,0,2011
NA,311,Nick Roach, LB,CHI,7,31,38,0.0,0,4,0,0,0,0,0,0,2011
0,
NA,Jeremiah Ratliff, DL,DAL,9,29,38,2.0,9,3,0,0,0,0,0,1,0,2011
NA,Michael Huff, FS,OAK,6,32,38,0.0,0,4,2,24,24,0,0,0,0,2011
NA,Kevin Williams, DT,MIN,13,25,38,5.0,34,2,0,0,0,0,1,0,0,2011
NA,Jason Worilds, LB,PIT,11,27,38,3.0,16,0,0,0,0,0,1,0,0,2011
NA,Travis LaBoy, LB,LAC,8,30,38,1.0,0,1,0,0,0,0,1,0,0,2011
NA,Leger Douzable, DT,JAX,16,22,38,1.0,8,1,0,0,0,0,0,0,0,2011
NA,William Middleton, DB,JAX,6,32,38,0.0,0,3,1,11,11,0,0,0,0,2011
319,Kroy Biermann, LB,ATL,22,15,37,2.5,24,1,1,50,50,1,0,0,0,2011
NA,Julius Peppers, DE,CHI,4,33,37,11.0,60,4,0,0,0,0,3,2,0,2011
,
321,Alan Ball, CB,DAL,7,30,37,0.0,0,6,1,15,15,0,0,0,0,2011
NA,Terrence Johnson, DB,IND,9,28,37,0.0,0,0,0,0,0,0,0,0,0,2011
NA,Chris Long, DE,LAR,6,31,37,13.0,86,2,0,0,0,0,1,0,0,2011
NA,Tracy White, LB,NE,10,27,37,0.0,0,1,0,0,0,0,0,0,0,2011
NA,Sergio Brown, S,NE,9,28,37,0.0,0,1,1,2,2,0,0,0,0,2011
NA,Justin Tuck, DE,NYG,11,26,37,5.0,40,3,0,0,0,0,1,0,0,2011
NA,Casey Matthews, LB,PHI,8,29,37,1.0,7,0,0,0,0,0,0,0,0,2011
NA,O'Brien Schofield, LB,ARI,4,33,37,4.5,37,0,0,0,0,0,2,0,0,2011
NA,Ryan Mundy, S,PIT,17,20,37,0.0,0,1,1,5,5,0,0,0,0,2011
NA,Keenan Lewis, CB,PIT,7,30,37,0.0,0,6,1,9,9,0,0,0,0,2011
NA,
NA,Aldon Smith, LB,SF,6,31,37,14.0,105,4,0,0,0,0,2,1,0,2011
332,Kenyon Coleman, DE,DAL,13,23,36,1.0,7,3,0,0,0,0,0,0,0,2011
NA,Cliff Avril, DE,DET,7,29,36,11.0,92,4,1,4,4,1,6,3,1,2011
NA,Ndamukong Suh, DT,DET,10,26,36,4.0,31,1,0,0,0,0,0,0,0,2011
NA,Dave Ball, DE,TEN,11,25,36,4.0,26,2,0,0,0,0,2,1,0,2011
NA,Chris Rucker, CB,IND,11,25,36,0.0,0,2,0,0,0,0,0,1,0,2011
NA,John Henderson, DT,OAK,11,25,36,0.0,0,4,0,0,0,0,0,0,0,2011
NA,Tyrone Culver, DB,MIA,9,27,36,1.0,12,1,0,0,0,0,3,1,0,2011
NA,Antwaun Molden, DB,NE,11,25,36,0.0,0,3,2,40,27,0,0,0,0,2011
NA,Brodney Pool, S,NYJ,9,27,36,0.5,4,3,1,0,0,0,0,1,0,2011
NA,
NA,Roy Miller, DT,TB,16,20,36,0.0,0,0,0,0,0,0,0,0,0,2011
NA,Dwight Lowery, S,JAX,8,28,36,1.0,7,8,2,26,30,0,0,1,0,2011
343,John Abraham, LB,ATL,10,25,35,9.5,71,2,0,0,0,0,4,1,0,2011
NA,Stephen Nicholas, LB,ATL,18,17,35,0.0,0,1,0,0,0,0,2,1,0,2011
NA,Chris Owens, CB,ATL,7,28,35,1.0,2,3,0,0,0,0,0,0,0,2011
NA,Kyle Vanden Bosch, DE,DET,9,26,35,8.0,63,0,0,0,0,0,4,1,0,2011
NA,Desmond Bryant, DL,OAK,5,30,35,5.0,32,1,0,0,0,0,1,0,0,2011
NA,Will Smith, DE,NO,13,22,35,6.5,58,2,0,0,0,0,2,0,0,2011
NA,Mike Patterson, DT,PHI,9,26,35,2.5,20,0,0,0,0,0,1,2,0,2011
NA,Chris Culliver, CB,SF,2,33,35,0.0,0,7,1,23,23,0,0,0,0,2011
NA,
NA,Clinton McDonald, DT,SEA,14,21,35,0.0,0,0,0,0,0,0,0,1,0,2011
NA,Tanard Jackson, DB,TB,3,32,35,0.0,0,3,2,59,43,0,0,1,0,2011
NA,DeJon Gomes, DB,WSH,14,21,35,0.0,0,2,0,0,0,0,0,0,0,2011
NA,Brendon Ayanbadejo, LB,BAL,4,31,35,1.5,9,2,0,0,0,0,0,0,0,2011
NA,Troy Nolan, DB,HOU,7,28,35,0.5,1,4,0,0,0,0,0,0,0,2011
356,Da'Norris Searcy, S,BUF,8,26,34,0.0,0,1,1,0,0,0,0,0,0,2011
NA,Jayme Mitchell, DE,CLE,8,26,34,1.5,8,2,0,0,0,0,1,1,0,2011
NA,Kaluka Maiava, LB,CLE,5,29,34,0.0,0,0,0,0,0,0,1,0,0,2011
NA,Joe Young, SS,IND,19,15,34,0.0,0,4,2,25,25,0,0,0,0,2011
NA,Sabby Piscitelli, S,KC,6,28,34,0.0,0,1,0,0,0,0,2,0,0,2011
,
361,Sabby Piscitelli, S,KC,6,28,34,0.0,0,1,0,0,0,0,2,0,0,2011
NA,Randy Starks, DL,MIA,6,28,34,4.5,24,4,2,21,18,0,0,0,0,2011
NA,Koa Misi, LB,MIA,8,26,34,1.0,7,1,0,0,0,0,0,0,0,2011
NA,Mike DeVito, DL,NYJ,7,27,34,1.0,1,0,0,0,0,0,2,0,0,2011
NA,Asante Samuel, CB,PHI,4,30,34,0.0,0,10,3,53,20,1,1,1,0,2011
NA,Kerry Rhodes, FS,ARI,8,26,34,2.0,14,4,0,0,0,0,0,2,0,2011
NA,Marcus Gilchrist, S,LAC,7,27,34,0.0,0,4,2,22,21,0,0,0,0,2011
NA,Alan Branch, DE,SEA,13,21,34,3.0,18,2,0,0,0,0,0,0,0,2011
NA,Aqib Talib, CB,TB,3,31,34,0.0,0,11,2,55,28,2,1,0,0,2011
NA,Adam Carriker, DE,WSH,15,19,34,5.5,29,0,0,0,0,0,0,0,0,2011
NA,
NA,Rashean Mathis, CB,JAX,2,32,34,0.0,0,4,1,1,1,0,0,1,0,2011
NA,Terrence Cody, DT,BAL,13,21,34,0.0,0,1,0,0,0,0,0,0,0,2011
373,Ray Edwards, DE,ATL,9,24,33,3.5,30,3,0,0,0,0,0,2,0,2011
NA,Gibril Wilson, S,CIN,12,21,33,0.0,0,0,0,0,0,0,1,1,0,2011
NA,Kelly Jennings, CB,CIN,7,26,33,1.0,2,5,0,0,0,0,0,0,0,2011
NA,Ryan McBean, DE,DEN,14,19,33,4.0,10,0,0,0,0,0,0,0,0,2011
NA,Ryan Pickett, DT,GB,8,25,33,0.0,0,2,0,0,0,0,0,0,0,2011
NA,Kevin Thomas, DB,IND,13,20,33,0.0,0,3,0,0,0,0,0,0,0,2011
NA,Javier Arenas, DB,KC,7,26,33,1.0,6,6,2,5,5,0,0,1,0,2011
NA,Kyle Love, DT,NE,13,20,33,3.0,14,0,0,0,0,0,0,1,0,2011
NA,381,Aaron Williams, S,BUF,5,27,32,0.0,0,5,1,0,0,0,1,0,2011
0,
NA,Brandon Meriweather, S,CHI,13,19,32,0.0,0,2,0,0,0,0,0,0,0,2011
NA,Leon Hall, CB,CIN,3,29,32,0.0,0,7,2,15,15,0,0,1,0,2011
NA,Nolan Carroll II, CB,MIA,4,28,32,0.0,0,4,1,0,0,0,0,0,0,2011
NA,Dane Fletcher, LB,NE,13,19,32,0.0,0,0,0,0,0,0,1,1,0,2011
NA,Jamaal Westerman, LB,NYJ,9,23,32,3.5,23,0,0,0,0,0,2,1,0,2011
NA,Red Bryant, DT,SEA,12,20,32,1.0,5,2,2,25,20,1,0,0,0,2011
NA,Adam Hayward, LB,TB,4,28,32,0.0,0,0,0,0,0,0,0,0,0,2011
NA,Darius Butler, S,CAR,5,27,32,0.0,0,7,0,0,0,0,0,0,0,2011
390,Brandon Johnson, LB,CIN,11,20,31,0.0,0,3,0,0,0,0,2,0,0,2011
NA,
NA,Dan Skuta, LB,CIN,15,16,31,0.5,4,0,0,0,0,0,1,0,0,2011
NA,Rahim Moore, S,DEN,3,28,31,0.0,0,2,1,18,18,0,0,1,0,2011
NA,Corey Williams, DT,DET,11,20,31,2.0,11,0,0,0,0,0,0,0,0,2011
NA,Aaron Berry, DB,DET,5,26,31,0.0,0,11,0,0,0,0,0,0,0,2011
NA,Mike Mitchell, S,OAK,9,22,31,1.0,0,5,1,0,0,0,0,0,0,2011
NA,Justin Bannan, DT,LAR,6,25,31,0.0,0,3,0,0,0,0,1,0,0,2011
NA,Cameron Jordan, DE,NO,13,18,31,1.0,5,4,0,0,0,0,0,1,0,2011
NA,Greg K. Jones, LB,NYG,5,26,31,0.0,0,0,0,0,0,0,0,0,0,2011
NA,Keenan Clayton, LB,PHI,7,24,31,0.0,0,2,0,0,0,0,0,0,0,2011
NA,Stewart Bradley, LB,ARI,10,21,31,0.0,0,1,0,0,0,0,0,0,0,2011
,
401,Ziggy Hood, NT,PIT,12,19,31,1.5,11,1,0,0,0,0,0,0,0,2011
NA,Isaac Sopoaga, DT,SF,11,20,31,0.0,0,0,0,0,0,0,0,1,0,2011
NA,Omar Gaither, LB,CAR,7,24,31,1.0,1,1,0,0,0,0,0,0,0,2011
404,Chris Conte, S,CHI,7,23,30,0.0,0,2,1,0,0,0,0,0,0,2011
NA,Jarrett Bush, CB,GB,4,26,30,1.5,13,6,2,39,35,0,0,0,0,2011
NA,Derrick Morgan, LB,TEN,8,22,30,2.5,8,2,0,0,0,0,0,0,0,2011
NA,Marvin Mitchell, LB,MIA,5,25,30,1.0,4,2,1,55,55,0,2,0,0,2011
NA,Rocky Bernard, DT,NYG,15,15,30,0.0,0,3,0,0,0,0,1,1,0,2011
NA,Joselio Hanson, CB,PHI,4,26,30,0.0,0,4,0,0,0,0,0,1,0,2011
NA,Parys Haralson, DE,SF,6,24,30,2.0,24,0,0,0,0,0,3,0,0,2011
NA,
NA,Clint Session, LB,JAX,11,19,30,1.0,15,0,0,0,0,0,1,0,0,2011
412,Arthur Moats, LB,BUF,14,15,29,2.5,19,0,0,0,0,0,1,1,0,2011
NA,Robert Geathers, DE,CIN,19,10,29,2.5,8,1,0,0,0,0,0,0,0,2011
NA,Brian Schaefering, DT,CLE,11,18,29,0.5,1,0,0,0,0,0,0,0,0,2011
NA,Bobby Carpenter, LB,DET,5,24,29,0.0,0,1,1,34,34,1,0,0,0,2011
NA,Richard Seymour, DT,OAK,6,23,29,6.0,24,3,0,0,0,0,0,0,0,2011
NA,Fred Robbins, DT,LAR,8,21,29,1.0,0,2,0,0,0,0,0,0,0,2011
NA,Mark Anderson, DE,NE,11,18,29,10.0,75,1,0,0,0,0,2,1,0,2011
NA,Sedrick Ellis, DT,NO,20,9,29,0.5,3,4,0,0,0,0,0,0,0,2011
NA,Elbert Mack, DB,TB,6,23,29,0.0,0,6,2,47,40,1,0,0,0,2011
NA,
NA,Terrance Knighton, DT,JAX,12,17,29,0.0,0,0,0,0,0,0,0,0,0,2011
422,Terrence McGee, CB,BUF,2,26,28,0.0,0,2,0,0,0,0,0,0,0,2011
NA,Adam Jones, CB,CIN,2,26,28,0.0,0,6,0,0,0,0,0,0,0,2011
NA,Dimitri Patterson, CB,CLE,3,25,28,0.0,0,12,0,0,0,0,0,0,0,2011
NA,Jason Hatcher, DE,DAL,8,20,28,4.5,29,2,1,16,16,0,1,0,0,2011
NA,Barry Church, S,DAL,7,21,28,0.0,0,0,0,0,0,0,0,0,0,2011
NA,Sean Lissemore, NT,DAL,9,19,28,2.0,12,0,0,0,0,0,0,0,0,2011
NA,Jonathan Wilhite, DB,DEN,3,25,28,2.0,18,2,1,2,2,0,0,0,0,2011
NA,Tyrell Johnson, DB,MIN,7,21,28,0.0,0,1,0,0,0,0,0,0,0,2011
NA,Dominique Rodgers-Cromartie, CB,PHI,2,26,28,1.0,7,6,0,0,0,0,0,0,0,2011
NA,
NA,Raheem Brock, DE,SEA,12,16,28,3.0,15,0,0,0,0,0,1,0,0,2011
NA,Brice McCain, CB,HOU,1,27,28,0.0,0,13,2,48,38,1,0,0,0,2011
433,Amobi Okoye, DT,CHI,9,18,27,4.0,42,1,0,0,0,0,0,0,0,2011
NA,Alphonso Smith, DB,DET,2,25,27,0.0,0,6,3,64,30,1,1,1,0,2011
NA,Jason Jones, DE,TEN,9,18,27,3.0,21,5,0,0,0,0,1,0,0,2011
NA,Tyler Brayton, DE,IND,12,15,27,2.0,6,0,0,0,0,0,0,0,0,2011
NA,Paul Soliai, DT,MIA,8,19,27,0.0,0,2,0,0,0,0,0,0,0,2011
NA,Marcus Sherels, CB,MIN,6,21,27,1.0,2,3,0,0,0,0,0,0,0,2011
NA,Darryl Tapp, DE,PHI,8,19,27,2.5,13,2,0,0,0,0,1,0,0,2011
NA,Earl Mitchell, NT,HOU,13,14,27,1.0,0,1,0,0,0,0,0,0,0,2011
,
441,Earl Mitchell, NT,HOU,13,14,27,1.0,0,1,0,0,0,0,0,0,0,2011
442,Corey Peters, DT,ATL,5,21,26,3.0,29,3,1,1,1,0,0,1,1,2011
NA,Lawrence Jackson, DE,DET,9,17,26,4.5,20,0,0,0,0,0,0,1,0,2011
NA,C.J. Wilson, DL,GB,6,20,26,0.0,0,0,0,0,0,0,0,0,0,2011
NA,Chase Blackburn, LB,NYG,6,20,26,0.0,0,2,1,9,9,0,0,0,0,2011
NA,Kevin Barnes, DB,WSH,3,23,26,0.0,0,4,2,30,30,0,0,0,0,2011
447,Danny Batten, LB,BUF,8,17,25,0.5,0,0,0,0,0,0,0,1,0,2011
NA,Frank Walker, CB,DAL,8,17,25,0.0,0,3,1,5,5,0,0,0,0,2011
NA,John Wendling, FS,DET,5,20,25,0.0,0,0,0,0,0,0,0,0,0,2011
NA,Chris Hope, DB,TEN,2,23,25,0.0,0,1,1,7,7,0,0,2,0,2011
NA,
NA,Shaun Smith, DT,TEN,8,17,25,1.0,7,0,0,0,0,0,0,0,0,2011
NA,Donald Washington, CB,KC,5,20,25,0.0,0,2,0,0,0,0,1,0,0,2011
NA,Jerome Boyd, S,OAK,5,20,25,0.0,0,3,0,0,0,0,0,0,0,2011
NA,Benny Sapp, CB,MIA/MIN,7,18,25,0.0,0,3,0,0,0,0,0,0,0,2011
NA,Osi Umenyiora, DE,NYG,9,16,25,9.0,64,1,0,0,0,0,2,0,0,2011
NA,Josh Mauga, LB,NYJ,8,17,25,0.0,0,1,1,11,11,0,0,0,0,2011
NA,Corey Lynch, DB,TB,4,21,25,0.0,0,4,1,14,14,0,0,0,0,2011
NA,Da'Quan Bowers, DE,TB,3,22,25,1.5,8,4,0,0,0,0,0,1,0,2011
NA,Barry Cofield, DT,WSH,10,15,25,3.0,7,8,0,0,0,0,0,1,0,2011
NA,Antwan Applewhite, LB,CAR,6,19,25,2.0,15,1,0,0,0,0,1,0,0,2011
NA,
NA,Jason Williams, LB,CAR,8,17,25,0.0,0,0,0,0,0,0,2,0,0,2011
NA,Ashton Youboty, CB,JAX,4,21,25,0.0,0,3,1,0,0,0,0,1,1,2011
NA,Antonio Smith, DE,HOU,6,19,25,6.5,45,2,0,0,0,0,1,0,0,2011
464,Mike Peterson, LB,ATL,6,18,24,0.0,0,3,1,4,4,0,0,0,0,2011
NA,Kelvin Hayden, DB,ATL,8,16,24,0.0,0,4,2,3,2,0,0,0,0,2011
NA,Henry Melton, DT,CHI,6,18,24,7.0,42,0,0,0,0,0,0,0,0,2011
NA,Jonathan Fanene, DE,CIN,7,17,24,6.5,48,1,0,0,0,0,0,2,0,2011
NA,Mike Jenkins, CB,DAL,2,22,24,0.0,0,8,1,3,3,0,0,0,0,2011
NA,Sammie Hill, NT,DET,11,13,24,1.5,4,0,0,0,0,0,1,1,0,2011
NA,Sen'Derrick Marks, DL,TEN,9,15,24,0.5,4,1,0,0,0,0,1,0,0,2011
NA,
NA,Jamaal Anderson, DE,IND,12,12,24,3.0,5,1,0,0,0,0,0,1,1,2011
NA,Quentin Groves, LB,OAK,4,20,24,0.0,0,2,0,0,0,0,1,0,0,2011
NA,Matthew Slater, WR,NE,6,18,24,0.0,0,0,0,0,0,0,1,0,0,2011
NA,Roy Lewis, DB,SEA,12,12,24,0.5,3,1,0,0,0,0,0,1,0,2011
NA,Brian Price, DT,TB,4,20,24,3.0,25,0,0,0,0,0,0,0,0,2011
NA,Matt Roth, DE,JAX,6,18,24,3.5,13,0,0,0,0,0,0,1,0,2011
NA,C.J. Mosley, DT,JAX,10,14,24,1.0,8,0,0,0,0,0,1,0,0,2011
478,Carlos Dunlap, DE,CIN,12,11,23,4.5,42,3,0,0,0,0,0,1,1,2011
NA,Victor Butler, LB,DAL,7,16,23,3.0,15,1,0,0,0,0,0,0,0,2011
NA,Mario Haggan, LB,DEN,10,13,23,0.0,0,1,1,16,16,1,0,0,0,2011
,
481,Amon Gordon, DE,KC,7,16,23,2.0,13,1,0,0,0,0,0,0,0,2011
NA,Bradley Fletcher, CB,LAR,1,22,23,0.0,0,1,0,0,0,0,0,0,0,2011
NA,Robert Quinn, LB,LAR,3,20,23,5.0,35,2,0,0,0,0,0,0,0,2011
NA,Marcus Trufant, CB,SEA,3,20,23,0.0,0,3,1,15,15,0,0,0,0,2011
NA,Dekoda Watson, LB,TB,2,21,23,1.0,7,2,0,0,0,0,1,1,1,2011
NA,Andre Neblett, DT,CAR,8,15,23,2.5,16,0,0,0,0,0,0,2,0,2011
NA,Tom Zbikowski, SS,BAL,2,21,23,1.0,1,0,0,0,0,0,0,0,0,2011
NA,Pernell McPhee, LB,BAL,7,16,23,6.0,31,2,0,0,0,0,1,1,0,2011
NA,Shaun Cody, DT,HOU,7,16,23,1.0,7,2,0,0,0,0,0,1,0,2011
NA,Quintin Demps, S,HOU,5,18,23,0.0,0,4,2,47,42,0,0,0,0,2011
NA,491,B.J. Raji, DT,GB,8,14,22,3.0,15,2,0,0,0,0,0,1,2011
0,
NA,Antonio Johnson, DL,IND,12,10,22,0.0,0,2,0,0,0,0,0,0,0,2011
NA,Fili Moala, DE,IND,9,13,22,2.0,2,0,0,0,0,0,0,0,0,2011
NA,Jared Odrick, DL,MIA,2,20,22,6.0,35,2,1,39,39,0,1,0,0,2011
NA,Fred Evans, DT,MIN,9,13,22,0.0,0,0,0,0,0,0,0,0,0,2011
NA,Mistral Raymond, S,MIN,12,10,22,0.0,0,3,1,31,31,0,0,1,0,2011
NA,Shaun Rogers, DT,NO,8,14,22,0.0,0,1,0,0,0,0,0,0,0,2011
NA,Moise Fokou, LB,PHI,8,14,22,0.0,0,2,0,0,0,0,0,0,0,2011
NA,Aaron Curry, LB,OAK/SEA,6,16,22,0.0,0,2,0,0,0,0,0,0,0,2011
NA,Derek Cox, CB,JAX,6,16,22,0.0,0,2,0,0,0,0,0,0,0,2011
NA,501,Jonathan Babineaux, DT,ATL,9,12,21,1.0,3,2,0,0,0,0,0,0,2011
0,
NA,Kellen Heard, DT,BUF,8,13,21,2.0,8,0,0,0,0,0,1,0,0,2011
NA,Scott Paxson, DT,CLE,11,10,21,1.0,5,1,0,0,0,0,0,1,0,2011
NA,Jason Hunter, DE,DEN,4,17,21,1.0,6,1,0,0,0,0,1,1,0,2011
NA,David Bruton Jr., S,DEN,2,19,21,0.0,0,3,0,0,0,0,0,0,0,2011
NA,Chris Harris, DB,CHI/DET,3,18,21,0.0,0,2,1,19,19,0,1,0,0,2011
NA,Letroy Guion, DT,MIN,7,14,21,0.0,0,0,0,0,0,0,0,1,0,2011
NA,Everson Griffen, DE,MIN,6,15,21,4.0,31,2,0,0,0,0,2,1,0,2011
NA,Ramon Humber, LB,NO,6,15,21,1.0,7,1,0,0,0,0,0,0,0,2011
NA,Dave Tollefson, DE,NYG,8,13,21,5.0,32,1,0,0,0,0,2,1,0,2011
NA,
